cantidad_animales,peso_promedio_entrada,precio_compra_kg,costo_adquisicion_total,costo_combustible_viaje,costo_peajes_lavado,costo_flete_estimado,mantenimiento_camion_prorrateado,costo_fijo_diario_lote,factor_ocupacion_granja,tasa_consumo_energia_agua,costo_mano_obra_asignada,duracion_estadia_dias,costo_alimentacion_total,costo_sanitario_total,merma_peso_transporte,peso_salida_esperado,mes_adquisicion,dia_semana_llegada,es_feriado_proximo,dias_para_festividad,costo_operativo_por_cabeza,ratio_alimento_precio_compra,indicador_eficiencia_estadia,precio_venta_kg
25,107.63,24.43,65731.99,73.46,165.33,1092.17,17.05,950.0,0.736,1.8,23.32,2,62.71,290.14,15.19,2737.1,4,3,0,999,91.24,0.001,53.82,28.17
84,108.48,19.51,177738.57,100.44,231.97,2074.49,18.29,1425.0,0.364,6.69,86.57,3,498.41,723.6,46.96,9396.44,10,2,0,999,45.62,0.0028,36.16,22.6
86,89.57,20.17,155372.04,51.22,158.31,1398.25,17.75,475.0,0.893,6.64,85.88,1,101.02,863.49,66.94,7710.88,12,2,1,1,24.22,0.0007,89.57,25.04
16,105.24,21.25,35776.11,80.08,200.97,1201.96,20.83,950.0,0.319,1.49,19.33,2,40.43,143.22,9.26,1717.28,2,5,1,7,152.06,0.0011,52.62,25.83
29,96.8,23.91,67125.66,54.74,174.33,936.49,17.75,475.0,0.63,2.24,28.96,1,29.24,366.99,13.59,2827.27,12,2,1,2,56.57,0.0004,96.8,28.65
98,100.22,23.62,231967.18,75.11,265.99,2146.8,17.34,475.0,0.568,7.24,93.73,1,154.86,1270.5,72.63,9886.63,1,0,0,999,30.23,0.0007,100.22,28.77
66,101.18,18.88,126105.2,78.29,223.13,1849.49,18.87,950.0,0.707,5.43,70.22,2,245.63,523.34,41.58,6831.73,7,0,0,999,46.98,0.0019,50.59,21.72
23,105.45,18.87,45771.21,49.28,172.36,837.26,20.83,950.0,0.769,2.15,27.78,2,74.61,174.7,13.32,2456.36,2,2,0,999,87.34,0.0016,52.73,21.25
120,98.16,20.92,246391.39,75.03,237.56,2180.54,17.75,950.0,0.742,9.26,119.83,2,396.39,1413.99,76.93,12050.5,12,1,0,999,28.69,0.0016,49.08,25.19
39,108.78,24.09,102203.95,54.33,169.61,1105.18,18.29,475.0,0.436,3.11,40.19,1,41.59,496.87,18.5,4273.5,10,1,0,999,46.26,0.0004,108.78,26.56
10,99.98,24.17,24168.62,105.99,219.87,1148.1,21.13,1425.0,0.752,0.89,11.54,3,51.44,51.09,5.1,1034.17,5,6,0,999,289.9,0.0021,33.33,27.64
112,102.49,18.75,215254.21,105.76,289.96,1384.68,16.95,950.0,0.754,7.77,100.56,2,315.62,1038.73,44.55,11687.98,9,1,0,999,24.38,0.0015,51.25,21.83
11,90.83,22.02,22001.87,97.14,274.41,1130.33,17.34,1425.0,0.314,0.87,11.26,3,48.63,88.85,8.0,1025.77,11,5,0,999,266.08,0.0022,30.28,26.42
71,114.77,19.09,155554.89,102.69,167.99,1615.08,17.44,1425.0,0.682,5.64,73.02,3,337.61,899.23,44.93,8393.37,3,5,0,999,46.63,0.0022,38.26,20.77
120,101.26,22.8,277078.83,51.96,216.05,1827.2,16.76,950.0,0.376,9.17,118.61,2,474.09,772.25,85.46,12261.27,8,3,0,999,25.38,0.0017,50.63,24.82
74,103.2,24.42,186459.91,108.68,269.16,1746.83,17.05,475.0,0.637,5.33,69.02,1,129.37,945.9,33.94,7690.35,4,0,0,999,35.13,0.0007,103.2,28.88
74,84.63,21.18,132670.57,53.58,301.7,1387.32,16.95,475.0,0.436,5.13,66.44,1,124.61,859.44,59.03,6266.95,9,5,0,999,29.97,0.0009,84.63,23.51
53,90.92,18.58,89538.58,107.92,199.18,1607.66,18.87,1425.0,0.515,4.36,56.39,3,227.67,711.75,25.37,4948.85,7,0,0,999,63.01,0.0025,30.31,21.18
24,107.4,22.05,56850.02,97.18,225.82,1203.62,16.95,475.0,0.462,1.67,21.55,1,24.83,357.66,11.44,2597.61,9,6,0,999,83.4,0.0004,107.4,25.12
73,99.8,20.86,151963.23,101.33,182.72,1445.34,16.76,950.0,0.817,5.58,72.15,2,224.65,712.89,56.96,7422.02,8,4,0,999,36.7,0.0015,49.9,23.36
109,82.19,23.68,212108.41,105.69,190.41,1917.73,16.76,950.0,0.843,8.33,107.74,2,362.07,1307.36,68.4,9200.35,8,4,0,999,29.03,0.0017,41.09,26.15
20,105.81,20.38,43131.76,100.2,169.09,1420.29,17.34,1425.0,0.778,1.48,19.13,3,102.25,241.99,15.33,2178.84,1,5,0,999,155.73,0.0024,35.27,25.85
107,93.15,24.12,240447.23,103.8,163.86,2074.63,17.34,1425.0,0.733,8.46,109.54,3,516.13,1438.69,65.44,10310.0,11,6,0,999,35.21,0.0021,31.05,27.62
56,108.79,19.92,121333.06,52.58,179.77,1192.02,17.44,950.0,0.517,4.45,57.6,2,145.64,570.15,23.7,6232.27,3,2,0,999,42.4,0.0012,54.4,23.33
69,96.8,19.1,127586.7,55.94,158.8,1797.78,21.13,1425.0,0.385,6.16,79.66,3,252.75,419.28,34.18,6888.3,5,6,0,999,49.82,0.002,32.27,21.04
28,99.14,20.15,55920.59,97.56,300.59,1524.63,18.87,950.0,0.64,2.3,29.79,2,61.05,414.22,20.42,2825.86,7,0,0,999,102.6,0.0011,49.57,23.34
79,106.93,18.24,154121.47,55.55,193.21,1138.1,17.34,950.0,0.555,6.25,80.87,2,269.05,439.9,43.03,8626.97,11,4,0,999,29.58,0.0017,53.47,20.01
30,90.32,19.97,54107.28,76.98,239.7,1086.42,16.76,1425.0,0.469,2.29,29.65,3,177.37,438.71,19.63,2810.08,8,1,0,999,94.27,0.0033,30.11,23.2
40,89.56,22.62,81034.33,52.28,239.24,1331.02,17.44,1425.0,0.445,3.18,41.14,3,183.0,302.14,15.33,3727.63,3,6,0,999,76.19,0.0023,29.85,25.31
90,95.93,19.0,164002.2,78.3,211.73,1427.26,17.05,475.0,0.396,6.49,83.94,1,150.59,893.24,44.99,8694.35,4,2,0,999,24.36,0.0009,95.93,22.01
15,104.12,18.78,29329.17,98.81,163.17,1379.6,17.44,950.0,0.797,1.19,15.43,2,50.78,217.6,10.8,1586.05,3,5,0,999,172.77,0.0017,52.06,22.0
59,86.85,18.93,96986.56,108.31,196.23,1334.42,16.76,1425.0,0.492,4.51,58.32,3,205.58,694.23,45.46,5300.84,8,1,1,2,51.93,0.0021,28.95,22.5
75,84.16,18.54,117036.6,82.28,217.09,1933.7,16.95,475.0,0.85,5.2,67.34,1,89.39,814.17,34.66,6373.8,9,5,0,999,36.11,0.0008,84.16,21.01
24,104.09,24.12,60261.6,82.92,180.04,1057.7,16.95,950.0,0.701,1.67,21.55,2,57.99,198.21,9.27,2545.63,9,2,0,999,94.61,0.001,52.04,27.78
42,92.68,24.61,95787.3,83.17,279.08,1377.4,18.29,475.0,0.398,3.34,43.29,1,81.18,332.81,13.09,3918.36,10,3,0,999,52.73,0.0008,92.68,29.58
48,94.36,18.33,83005.19,79.77,279.12,1496.05,16.95,1425.0,0.337,3.33,43.1,3,146.24,255.73,17.46,4652.17,9,0,0,999,68.33,0.0018,31.45,20.53
83,82.65,23.32,159968.8,77.5,173.97,1261.39,17.34,475.0,0.549,6.57,84.97,1,127.92,901.66,59.58,6895.05,11,3,0,999,23.95,0.0008,82.65,25.81
118,92.07,23.16,251611.92,106.77,179.64,2299.57,17.34,950.0,0.348,9.33,120.8,2,325.01,1097.52,62.29,11024.27,11,4,0,999,29.97,0.0013,46.03,25.62
102,97.44,24.98,248255.61,49.17,172.69,2028.93,17.05,475.0,0.871,7.35,95.13,1,169.25,738.79,45.47,10005.19,4,5,0,999,26.72,0.0007,97.44,28.07
31,104.94,20.44,66480.14,81.48,220.36,1284.9,17.05,1425.0,0.844,2.23,28.91,3,113.51,274.11,21.32,3315.89,4,2,0,999,97.15,0.0017,34.98,23.89
12,91.33,20.0,21917.66,77.97,202.9,1071.26,17.34,475.0,0.694,0.89,11.48,1,23.53,172.91,8.36,1098.43,1,2,1,1,152.26,0.0011,91.33,27.2
15,110.76,21.17,35174.14,79.8,281.72,900.28,17.05,950.0,0.475,1.08,13.99,2,39.94,202.26,7.22,1695.88,4,2,0,999,147.45,0.0011,55.38,25.89
76,92.02,24.0,167823.17,51.62,204.66,1468.54,18.87,1425.0,0.82,6.25,80.86,3,439.11,707.11,57.05,7205.68,7,6,0,999,41.45,0.0026,30.67,27.51
27,92.04,23.1,57402.78,51.58,304.48,950.86,16.76,950.0,0.688,2.06,26.69,2,85.82,399.59,14.35,2543.3,8,5,0,999,83.59,0.0015,46.02,27.24
35,109.8,21.3,81860.3,73.13,282.03,998.71,17.34,475.0,0.514,2.77,35.83,1,49.51,336.74,15.07,3856.17,11,0,0,999,52.25,0.0006,109.8,24.17
104,99.19,19.71,203347.09,100.96,223.63,1958.03,16.76,1425.0,0.827,7.94,102.79,3,540.97,883.11,77.99,10549.93,8,2,1,1,35.65,0.0027,33.06,23.77
107,93.08,23.09,229966.77,100.75,211.51,2331.24,17.75,475.0,0.425,8.26,106.84,1,166.18,950.08,40.28,10006.61,12,0,1,4,29.14,0.0007,93.08,27.48
103,96.26,23.98,237770.53,98.26,160.63,1683.39,18.87,950.0,0.64,8.47,109.59,2,234.55,1415.86,82.19,9997.77,7,1,0,999,28.08,0.001,48.13,26.57
38,108.32,20.8,85618.35,98.56,191.56,1661.35,17.34,475.0,0.714,3.01,38.9,1,64.77,291.75,23.05,4124.53,11,1,0,999,63.85,0.0008,108.32,25.18
78,109.23,22.68,193232.41,78.88,208.94,1841.17,18.29,1425.0,0.844,6.21,80.39,3,369.6,563.24,59.1,8733.44,10,3,0,999,45.56,0.0019,36.41,25.6
77,90.97,20.8,145700.99,51.22,225.86,1072.47,17.44,475.0,0.382,5.85,75.69,1,120.55,1124.62,29.99,7040.87,6,6,0,999,23.7,0.0008,90.97,22.42
30,97.16,21.35,62229.73,81.43,236.35,1079.94,17.34,1425.0,0.472,2.37,30.71,3,156.43,370.28,14.84,3022.28,11,6,0,999,94.09,0.0025,32.39,25.03
71,98.22,21.67,151150.77,96.71,206.04,1782.47,17.34,475.0,0.803,5.62,72.68,1,117.4,897.28,52.3,7003.86,11,3,0,999,36.06,0.0008,98.22,24.38
68,89.61,23.43,142770.85,78.81,289.37,1679.84,17.05,1425.0,0.599,4.9,63.42,3,278.71,843.4,48.86,6242.86,4,5,1,6,51.07,0.002,29.87,25.94
53,97.05,24.84,127787.29,97.38,237.3,1551.12,17.44,475.0,0.752,4.21,54.51,1,69.88,626.94,39.0,5178.4,3,4,0,999,44.54,0.0005,97.05,27.96
93,97.54,21.11,191503.63,52.7,223.22,1645.87,20.83,475.0,0.764,8.68,112.33,1,116.33,549.86,40.94,9138.1,2,5,1,0,25.77,0.0006,97.54,24.87
85,106.62,20.4,184847.59,52.87,206.44,1756.42,17.75,475.0,0.482,6.56,84.88,1,133.89,1065.63,51.75,9099.97,12,3,0,999,29.3,0.0007,106.62,23.81
69,107.16,20.62,152428.29,53.5,236.98,1138.04,17.44,1425.0,0.498,5.24,67.82,3,269.08,516.76,34.14,7607.75,6,3,0,999,41.36,0.0018,35.72,21.6
90,94.87,18.94,161685.43,51.99,196.16,1087.98,18.87,1425.0,0.599,7.4,95.75,3,302.51,569.16,41.43,8839.66,7,6,0,999,30.68,0.0019,31.62,20.92
94,95.79,20.08,180789.61,78.1,278.05,1559.97,17.05,950.0,0.316,6.77,87.67,2,335.15,1394.02,52.65,9175.4,4,4,0,999,30.49,0.0019,47.89,22.29
72,102.81,18.61,137726.95,74.68,238.29,1455.56,21.13,950.0,0.779,6.42,83.12,2,174.12,380.06,47.34,7564.52,5,5,0,999,37.76,0.0013,51.41,20.24
39,92.82,21.0,76001.19,77.62,168.24,1054.9,21.13,475.0,0.369,3.48,45.03,1,45.43,207.34,21.81,3638.97,5,2,0,999,45.53,0.0006,92.82,23.2
94,102.21,19.17,184193.21,51.61,265.45,2013.37,16.76,475.0,0.86,7.18,92.91,1,173.81,761.32,39.03,9670.8,8,5,1,5,29.85,0.0009,102.21,21.14
89,96.8,20.42,175958.23,79.73,177.26,2035.32,17.44,950.0,0.767,7.07,91.54,2,302.98,1196.34,62.63,8801.69,3,3,0,999,36.43,0.0017,48.4,22.68
119,89.74,23.56,251559.22,52.04,199.74,1650.81,18.29,950.0,0.511,9.48,122.65,2,420.35,1758.75,93.88,10882.36,10,2,0,999,23.97,0.0017,44.87,26.13
26,89.85,19.72,46068.97,80.91,166.64,1082.82,21.13,1425.0,0.343,2.32,30.02,3,105.33,160.82,12.52,2438.62,5,5,0,999,105.98,0.0023,29.95,21.82
56,109.08,22.28,136112.46,51.98,266.06,1022.42,17.44,475.0,0.773,4.45,57.6,1,90.58,501.45,40.58,6143.56,3,6,1,5,32.42,0.0007,109.08,26.2
112,96.25,24.31,262039.42,50.65,201.09,1764.33,17.34,475.0,0.569,8.28,107.12,1,216.41,1382.42,81.98,10827.68,1,1,0,999,22.24,0.0008,96.25,28.07
67,110.62,21.97,162824.62,50.92,170.69,1279.7,20.83,950.0,0.416,6.25,80.93,2,171.88,767.5,28.83,7549.64,2,5,1,7,36.59,0.0011,55.31,24.13
114,93.39,19.36,206080.72,49.32,234.0,2024.31,17.05,475.0,0.557,8.22,106.33,1,121.86,836.05,74.4,10695.77,4,3,0,999,24.41,0.0006,93.39,21.19
11,99.83,20.41,22416.45,78.42,181.17,952.08,16.95,950.0,0.842,0.76,9.88,2,25.76,91.21,8.46,1109.23,9,4,0,999,196.52,0.0011,49.91,25.39
13,115.0,22.13,33088.21,81.44,290.65,836.99,17.34,1425.0,0.713,1.03,13.31,3,74.0,142.27,8.71,1528.61,11,0,0,999,202.62,0.0022,38.33,26.16
98,89.04,21.55,188013.01,80.8,217.34,1460.36,17.75,1425.0,0.711,7.56,97.86,3,376.77,524.7,30.87,8988.27,12,0,0,999,32.48,0.002,29.68,25.37
49,82.32,19.04,76800.29,77.35,171.87,1043.9,17.05,950.0,0.608,3.53,45.7,2,146.14,616.53,29.51,4128.96,4,6,0,999,45.78,0.0019,41.16,22.21
67,107.79,21.13,152585.72,50.37,225.68,1591.67,16.76,1425.0,0.391,5.12,66.22,3,308.45,519.52,46.18,7430.89,8,4,0,999,49.15,0.002,35.93,22.87
57,90.89,21.8,112941.96,55.04,190.57,1387.07,17.05,475.0,0.869,4.11,53.16,1,111.72,757.16,34.72,5228.76,4,2,0,999,36.98,0.001,90.89,24.87
55,97.33,19.87,106378.96,95.97,142.39,1681.05,20.83,1425.0,0.743,5.13,66.43,3,214.74,651.02,17.29,5477.28,2,6,0,999,60.81,0.002,32.44,23.76
114,92.81,22.29,235812.04,100.63,219.09,2297.72,18.87,1425.0,0.609,9.37,121.29,3,520.32,1305.77,41.05,10925.13,7,5,0,999,35.46,0.0022,30.94,24.5
20,99.65,18.49,36851.07,55.0,233.05,809.95,16.76,475.0,0.734,1.53,19.77,1,39.16,253.47,14.02,2000.47,8,6,0,999,78.65,0.0011,99.65,21.93
95,89.9,20.36,173844.25,51.75,184.94,1816.53,18.29,1425.0,0.517,7.57,97.91,3,342.38,546.38,51.68,8821.63,10,0,0,999,36.61,0.002,29.97,22.9
108,96.06,23.63,245149.54,49.83,292.43,2102.37,20.83,950.0,0.745,10.08,130.45,2,345.14,820.77,84.13,10481.28,2,3,1,2,31.43,0.0014,48.03,27.07
82,101.1,19.81,164267.86,50.86,191.01,1059.45,16.95,1425.0,0.88,5.69,73.62,3,261.65,837.82,41.61,8529.89,9,2,0,999,33.25,0.0016,33.7,22.82
53,89.43,22.24,105399.26,53.2,279.6,1396.65,17.05,475.0,0.506,3.82,49.43,1,66.94,676.89,37.68,4769.08,4,1,0,999,41.59,0.0006,89.43,24.54
27,91.9,20.87,51784.87,74.38,297.69,1296.52,17.05,1425.0,0.305,1.95,25.18,3,86.61,364.25,8.58,2555.29,4,6,0,999,114.58,0.0017,30.63,23.88
85,94.72,20.22,162758.4,104.11,238.56,1947.41,17.34,1425.0,0.743,6.28,81.3,3,339.19,749.79,61.24,8310.14,1,0,0,999,43.71,0.0021,31.57,23.78
62,86.07,24.41,130274.86,101.16,145.39,1323.55,17.44,1425.0,0.811,4.93,63.77,3,224.4,802.06,45.23,5474.47,3,0,0,999,48.31,0.0017,28.69,28.74
26,94.12,20.4,49927.92,99.75,178.12,1373.91,17.44,475.0,0.795,1.97,25.56,1,46.76,187.27,12.51,2462.12,6,5,0,999,81.8,0.0009,94.12,22.31
49,98.45,19.66,94825.41,75.31,213.8,1562.9,17.44,475.0,0.885,3.89,50.4,1,71.71,285.39,22.28,4872.11,3,2,0,999,47.49,0.0008,98.45,22.82
116,94.3,24.37,266535.26,81.36,216.71,2449.09,17.05,950.0,0.508,8.36,108.19,2,325.96,866.04,87.57,11041.31,4,1,1,3,31.87,0.0012,47.15,27.29
39,95.33,23.22,86334.01,76.93,276.85,1202.51,18.87,950.0,0.85,3.21,41.49,2,132.0,547.23,26.87,3768.26,7,0,0,999,64.26,0.0015,47.66,27.14
29,97.34,22.77,64284.38,54.17,167.01,978.63,20.83,475.0,0.424,2.71,35.03,1,56.47,302.77,17.37,2847.71,2,3,0,999,57.75,0.0009,97.34,26.11
85,92.25,18.35,143867.73,77.38,269.03,2075.81,17.34,1425.0,0.652,6.72,87.02,3,331.89,834.15,44.04,8027.8,11,0,0,999,45.26,0.0023,30.75,20.84
32,103.03,18.92,62372.41,49.64,182.6,1003.86,17.05,950.0,0.832,2.31,29.85,2,68.27,397.87,24.19,3341.72,4,3,0,999,68.32,0.0011,51.51,22.9
112,108.99,22.47,274263.34,77.38,183.74,1670.7,18.29,950.0,0.849,8.92,115.43,2,248.59,571.3,75.44,12381.59,10,0,0,999,25.73,0.0009,54.49,25.78
105,93.78,19.47,191690.18,52.55,261.77,2078.42,16.76,475.0,0.672,8.02,103.78,1,195.01,649.22,53.38,9926.01,8,1,0,999,27.31,0.001,93.78,21.65
119,101.38,19.58,236214.68,101.43,270.0,1709.81,18.29,1425.0,0.627,9.48,122.65,3,658.97,713.53,65.25,12437.64,10,4,0,999,29.46,0.0028,33.79,22.87
111,95.58,23.45,248840.05,106.3,210.44,2347.77,17.05,950.0,0.576,8.0,103.53,2,327.53,690.05,38.76,10845.96,4,3,0,999,32.56,0.0013,47.79,25.84
37,100.42,20.0,74319.16,107.59,242.35,1601.69,17.44,475.0,0.82,2.94,38.06,1,42.46,352.78,26.1,3743.54,3,2,0,999,65.58,0.0006,100.42,23.67
33,110.03,18.5,67175.05,54.51,204.67,899.33,20.83,1425.0,0.827,3.08,39.86,3,151.12,257.63,23.79,3713.5,2,6,0,999,78.29,0.0022,36.68,21.69
48,101.57,18.26,88999.18,53.08,163.82,1420.21,17.44,475.0,0.443,3.81,49.37,1,80.08,617.15,22.94,4907.25,3,2,0,999,44.0,0.0009,101.57,21.8
62,83.31,21.1,109001.25,102.56,273.78,1245.15,18.87,950.0,0.381,5.1,65.96,2,165.2,830.2,28.2,5320.06,7,5,0,999,41.48,0.0015,41.66,23.7
107,101.13,22.32,241526.32,103.97,187.15,2184.46,16.76,950.0,0.788,8.17,105.76,2,231.66,1524.69,45.59,10965.92,8,6,0,999,32.01,0.001,50.57,25.86
91,107.36,24.08,235283.66,75.79,250.23,1540.45,18.29,475.0,0.786,7.25,93.79,1,120.3,633.42,35.19,9868.03,10,4,0,999,25.73,0.0005,107.36,27.6
81,95.73,18.78,145584.47,54.68,226.35,1443.57,17.75,1425.0,0.359,6.25,80.88,3,410.81,812.31,62.69,8046.92,12,4,1,7,38.88,0.0028,31.91,21.68
107,105.47,19.38,218661.59,81.71,261.49,1496.68,18.29,475.0,0.594,8.52,110.28,1,211.69,587.11,72.71,11369.07,10,5,1,2,21.63,0.001,105.47,23.44
81,91.98,21.71,161735.73,75.58,155.84,1873.77,21.13,1425.0,0.603,7.23,93.51,3,289.19,599.33,41.85,7614.25,5,0,0,999,43.58,0.0018,30.66,23.3
52,85.62,20.55,91483.4,107.48,190.21,1584.16,17.44,1425.0,0.325,3.95,51.11,3,298.67,579.84,18.46,4621.42,6,0,0,999,63.59,0.0033,28.54,22.06
55,98.63,21.38,115966.12,81.63,153.08,1274.23,17.75,475.0,0.698,4.24,54.92,1,80.11,507.32,20.33,5480.55,12,1,0,999,36.07,0.0007,98.63,25.59
67,83.45,24.47,136806.16,51.97,245.83,1172.86,16.95,950.0,0.883,4.65,60.15,2,222.87,797.77,43.88,5683.78,9,3,0,999,36.13,0.0016,41.72,27.12
19,95.58,21.81,39615.86,107.56,229.88,1257.21,17.44,475.0,0.426,1.44,18.68,1,35.41,254.45,7.63,1831.48,6,1,1,2,108.93,0.0009,95.58,26.08
92,107.79,20.91,207325.68,96.84,182.94,1672.97,17.34,950.0,0.766,7.28,94.18,2,286.57,514.77,43.6,10053.74,11,6,1,1,31.55,0.0014,53.9,24.01
82,82.22,24.93,168056.5,49.2,211.01,1389.86,20.83,950.0,0.348,7.65,99.04,2,174.08,1179.66,63.84,6824.44,2,3,0,999,31.71,0.001,41.11,28.28
91,87.26,18.46,146563.63,51.44,192.45,1234.69,16.95,950.0,0.428,6.31,81.7,2,230.37,493.59,53.74,8141.46,9,3,0,999,26.69,0.0016,43.63,21.12
69,89.24,24.52,151019.22,52.96,240.24,1257.53,17.75,1425.0,0.639,5.32,68.9,3,373.2,1022.35,48.59,6417.01,12,6,0,999,43.13,0.0025,29.75,29.26
96,96.99,21.51,200302.78,99.98,180.11,2208.11,18.87,950.0,0.854,7.89,102.14,2,298.16,1092.13,33.79,9440.56,7,6,0,999,35.81,0.0015,48.5,24.97
115,94.57,21.53,234120.85,82.6,277.47,1556.96,16.76,1425.0,0.831,8.78,113.67,3,458.53,624.8,53.5,11127.84,8,2,0,999,29.06,0.002,31.52,23.35
73,108.69,24.45,194030.62,75.45,165.7,1642.73,17.34,950.0,0.861,5.4,69.82,2,231.16,652.35,54.59,8056.96,1,3,1,0,38.82,0.0012,54.35,29.06
59,105.13,21.55,133681.49,99.02,294.64,1083.21,16.76,950.0,0.892,4.51,58.32,2,149.69,447.34,41.61,6262.87,8,6,0,999,41.13,0.0011,52.57,25.21
21,101.46,21.07,44891.52,53.44,183.74,934.41,17.05,475.0,0.78,1.51,19.59,1,26.06,272.7,13.9,2142.89,4,3,0,999,78.41,0.0006,101.46,25.59
96,98.67,19.91,188559.98,49.03,156.89,1868.89,17.75,475.0,0.518,7.41,95.86,1,175.53,696.44,57.0,9540.0,12,1,1,2,26.56,0.0009,98.67,24.42
110,100.65,22.61,250335.28,105.09,154.26,1424.11,17.05,950.0,0.376,7.93,102.59,2,308.01,1458.83,47.79,11263.1,4,0,1,4,23.94,0.0012,50.32,25.77
87,90.6,21.99,173317.92,76.73,208.81,2119.0,17.05,950.0,0.793,6.27,81.14,2,221.67,706.74,51.57,8062.3,4,5,1,6,38.56,0.0013,45.3,24.63
106,104.36,19.5,215711.95,55.84,288.17,1815.15,21.13,950.0,0.411,9.46,122.38,2,298.75,1578.49,34.49,11213.89,5,0,0,999,29.33,0.0014,52.18,21.32
105,88.6,22.97,213660.47,104.6,177.24,2143.72,16.95,1425.0,0.612,7.28,94.27,3,605.0,808.93,42.12,9579.69,9,5,0,999,36.67,0.0028,29.53,25.67
98,104.18,22.51,229811.44,49.37,224.68,1735.74,17.75,475.0,0.752,7.56,97.86,1,115.72,1161.26,54.79,10288.94,12,0,0,999,25.35,0.0005,104.18,25.55
65,106.99,20.78,144519.53,96.46,234.97,1922.4,21.13,950.0,0.32,5.8,75.04,2,154.08,845.13,19.56,7046.77,5,3,0,999,49.29,0.0011,53.49,22.19
21,99.19,18.03,37556.82,96.4,223.19,1454.18,17.44,1425.0,0.848,1.67,21.6,3,85.29,150.46,8.74,2137.16,3,2,0,999,152.32,0.0023,33.06,21.9
10,96.09,21.13,20300.1,108.16,206.27,802.22,18.29,950.0,0.482,0.8,10.31,2,21.21,57.58,3.76,981.84,10,2,0,999,206.66,0.001,48.05,25.86
32,100.7,18.04,58141.28,79.91,230.72,1231.88,18.87,475.0,0.429,2.63,34.05,1,34.4,336.4,15.13,3238.49,7,4,0,999,63.05,0.0006,100.7,20.64
57,80.0,18.52,84473.95,51.99,228.91,1230.04,17.44,950.0,0.523,4.33,56.03,2,115.25,670.94,41.56,4648.01,6,0,1,6,43.17,0.0014,40.0,21.0
92,99.92,21.01,193172.87,97.93,188.64,1746.13,17.75,475.0,0.576,7.1,91.87,1,105.45,1211.89,71.18,9248.8,12,0,1,3,27.26,0.0005,99.92,24.93
60,96.59,18.57,107644.04,81.89,238.75,1199.52,17.44,475.0,0.572,4.56,58.98,1,98.42,463.66,22.95,5831.96,6,1,0,999,33.25,0.0009,96.59,20.77
12,97.09,19.93,23220.84,74.9,233.41,974.0,16.76,1425.0,0.392,0.92,11.86,3,43.07,164.67,4.99,1199.94,8,4,0,999,225.61,0.0019,32.36,25.24
33,103.15,22.59,76891.6,53.95,190.07,659.94,17.75,950.0,0.413,2.55,32.95,2,90.93,467.2,23.87,3433.79,12,4,1,0,56.18,0.0012,51.58,28.5
118,96.9,20.16,230521.38,80.74,241.21,2164.62,17.44,1425.0,0.586,9.38,121.37,3,603.78,1509.44,45.59,11847.56,3,2,0,999,33.15,0.0026,32.3,23.24
119,88.38,24.98,262752.47,75.86,279.16,2763.8,17.34,1425.0,0.435,9.41,121.82,3,368.36,604.04,79.81,10811.54,11,3,0,999,38.18,0.0014,29.46,28.77
51,96.37,24.41,119990.68,52.53,208.93,837.17,17.75,475.0,0.685,3.94,50.93,1,61.66,299.48,17.48,4968.83,12,3,0,999,30.86,0.0005,96.37,28.61
99,98.04,22.1,214475.21,98.23,240.17,1361.69,17.44,1425.0,0.839,7.52,97.31,3,592.78,1482.76,61.79,9900.22,6,6,1,0,31.57,0.0028,32.68,24.93
89,98.42,24.77,216956.68,51.65,203.55,1287.45,21.13,1425.0,0.311,7.94,102.75,3,426.39,1098.21,38.52,9080.61,5,6,0,999,33.34,0.002,32.81,27.07
113,98.8,24.08,268782.81,108.33,282.96,1746.75,17.44,475.0,0.321,8.98,116.22,1,187.58,1273.27,76.25,11242.4,3,6,0,999,23.12,0.0007,98.8,27.23
108,105.81,20.23,231214.91,104.63,242.68,2237.39,17.34,475.0,0.685,7.98,103.3,1,163.73,1513.47,60.45,11512.64,1,6,1,4,28.33,0.0007,105.81,24.33
79,88.81,23.25,163105.1,81.6,176.67,1051.81,17.75,1425.0,0.317,6.1,78.89,3,465.92,426.32,30.77,7296.79,12,5,1,5,34.62,0.0029,29.6,25.96
53,98.91,18.96,99376.85,52.78,202.94,1519.79,17.44,1425.0,0.683,4.03,52.1,3,181.94,666.41,26.56,5369.1,6,6,0,999,60.39,0.0018,32.97,20.99
79,107.82,22.79,194135.04,75.29,157.79,1768.89,16.95,475.0,0.594,5.48,70.93,1,84.32,912.2,44.02,8559.96,9,1,0,999,31.35,0.0004,107.82,25.26
45,83.62,21.44,80670.44,80.21,252.42,1393.76,17.44,950.0,0.573,3.58,46.28,2,163.45,606.7,35.91,3823.45,3,6,1,5,59.48,0.002,41.81,25.21
48,98.94,18.12,86041.06,78.01,271.23,1588.73,17.05,1425.0,0.663,3.46,44.77,3,144.59,613.39,25.93,4862.55,4,2,1,2,70.06,0.0017,32.98,21.28
77,92.82,19.92,142363.59,50.24,221.2,1572.02,18.29,1425.0,0.837,6.13,79.36,3,360.72,758.4,28.92,7382.29,10,0,1,7,42.45,0.0025,30.94,21.92
73,94.53,24.69,170369.78,77.09,277.61,2026.17,16.76,1425.0,0.376,5.58,72.15,3,219.31,416.81,42.17,7140.97,8,4,0,999,52.14,0.0013,31.51,27.32
